Jahrgang;Alter;Groesse;Geschlecht;AlterV;AlterM;GroesseV;GroesseM;Geschwister;Farbe;AusgKomm;AnzSchuhe;AusgSchuhe;Essgewohnheiten;Raucher;NoteMathe;MatheZufr;Studiengang;Fragebogen
2017;25;180;Mann;61;59;166;162;1;silber;500;12;500;carnivor;ja;3,3;zufrieden;WI;
2017;22;164;Frau;51;48;192;165;1;weiss;300;10;150;carnivor;nein;3,3;unzufrieden;WI;
2017;25;181;Mann;55;53;183;160;0;schwarz;1900;5;120;carnivor;nein;3,3;zufrieden;WI;
2017;30;183;Mann;57;55;186;163;1,5;schwarz;550;10;80;carnivor;nein;3,3;sehr zufrieden;WI;
2017;19;172;Mann;43;41;184;167;1;schwarz;130;5;2;carnivor;nein;3,3;geht so;WI;
2017;19;170;Frau;43;42;180;168;2;weiss;500;30;500;vegetarisch;nein;3,7;unzufrieden;WI;
2017;30;164;Frau;56;53;170;150;1;weiss;150;40;300;pescetarisch;ja;3,7;unzufrieden;WI;
2017;19;168;Frau;61;58;178;165;1;weiss;1200;30;250;carnivor;nein;3,7;geht so;WI;
2017;25;167;Frau;45;48;180;165;1;schwarz;500;30;1000;carnivor;nein;4,0;geht so;WI;
2017;21;168;Frau;59;58;176;166;4;schwarz;1000;25;590;carnivor;nein;4,0;unzufrieden;WI;
2017;23;175;Mann;50;47;175;157;2;schwarz;50;50;50;carnivor;ja;4,0;geht so;WI;
2017;30;183;Mann;60;61;180;165;2;silber;48;4;60;carnivor;ja;5,0;unzufrieden;WI;
2017;24;165;Frau;70;62;170;167;8;silber;500;35;500;carnivor;nein;;;WI;
2017;20;168;Frau;56;57;188;155;1;schwarz;200;40;400;carnivor;ja;;;WI;
2017;20;183;Mann;57;53;179;171;2,5;schwarz;1500;9;300;carnivor;nein;;;WI;
2017;22;180;Mann;55;45;180;170;1;schwarz;100;5;300;carnivor;nein;;;WI;
2017;23;190;Mann;60;53;185;165;2;schwarz;2073;10;270;carnivor;nein;;;WI;
2017;22;160;Frau;49;46;170;150;1;weiss;360;35;250;carnivor;nein;;;WI;
2017;23;167;Frau;57;53;180;165;1;weiss;500;30;250;carnivor;ja;;;WI;
2017;21;184;Mann;57;47;180;176;3;schwarz;3500;8;250;fruktarisch;nein;;;WI;
2017;19;185;Mann;47;45;190;175;0;schwarz;420;3;250;carnivor;nein;;;WI;
2017;25;182;Mann;60;51;162;167;1;blau;180;10;200;carnivor;ja;;;WI;
2017;23;188;Mann;51;48;175;168;1;schwarz;400;5;180;carnivor;nein;;;WI;
2017;18;173;Mann;48;45;183;164;1;weiss;450;7;150;carnivor;ja;;;WI;
2017;23;185;Mann;53;51;178;170;1;schwarz;360;7;150;carnivor;ja;;;WI;
2017;25;184;Mann;52;49;190;165;1;weiss;250;5;150;carnivor;nein;;;WI;
2017;25;166;Mann;55;50;182;160;0;silber;100;3;120;carnivor;nein;;;WI;
2017;21;186;Mann;52;51;178;173;0,5;schwarz;660;12;95;carnivor;nein;;;WI;
2017;19;174;Mann;52;52;172;164;1;schwarz;0;5;50;vegetarisch;nein;;;WI;
2017;23;172;Mann;60;59;169;165;1;schwarz;96;7;0;carnivor;nein;;;WI;
2017;23;172;Mann;60;59;169;165;1;schwarz;96;7;0;carnivor;nein;;;WI;
2017;27;160;Frau;53;53;;;5;silber;700;9;120;carnivor;nein;3,3;zufrieden;WI ;
2017;22;184;Mann;60;52;170;170;1;silber;200;9;40;carnivor;nein;;;;
2017;21;168;Frau;55;53;172;168;1;schwarz;800;30;350;carnivor;nein;1,0;sehr zufrieden;BW;
2017;21;173;Frau;57;52;182;170;3;silber;800;15;200;carnivor;nein;1,0;sehr zufrieden;BW;
2017;21;163;Frau;50;45;178;160;1;gelb;400;15;100;pescetarisch;nein;1,0;sehr zufrieden;BW;
2017;25;183;Mann;61;58;182;170;2;schwarz;800;10;200;carnivor;nein;1,3;geht so;BW;
2017;27;185;Mann;52;52;180;175;4;schwarz;1000;20;200;carnivor;ja;2,0;zufrieden;BW;
2017;19;176;Mann;49;46;181;164;1;schwarz;300;6;120;carnivor;ja;2,0;sehr zufrieden;BW;
2017;24;175;Mann;65;62;170;174;2;weiss;130;22;700;carnivor;nein;2,3;zufrieden;BW;
2017;21;174;Mann;55;53;172;160;3;schwarz;150;15;500;carnivor;nein;2,7;zufrieden;BW;
2017;19;191;Mann;51;53;192;171;1;schwarz;150;15;400;carnivor;nein;2,7;geht so;BW;
2017;24;160;Frau;58;57;180;165;2;weiss;400;40;200;carnivor;nein;2,7;sehr zufrieden;BW;
2017;21;152;Frau;55;49;165;163;2,5;weiss;300;20;150;carnivor;ja;2,7;zufrieden;BW;
2017;24;176;Frau;48;43;184;165;1;schwarz;560;45;540;carnivor;nein;3,0;unzufrieden;BW;
2017;21;175;Frau;50;49;190;165;0;weiss;600;30;300;carnivor;nein;3,0;sehr zufrieden;BW;
2017;19;164;Frau;48;50;187;160;1;weiss;120;30;200;carnivor;ja;3,0;geht so;BW;
2017;22;190;Mann;57;59;180;172;0;schwarz;150;9;80;carnivor;nein;3,3;geht so;BW;
2017;21;175;Frau;58;54;190;174;1;schwarz;1500;50;1500;carnivor;ja;3,7;geht so;BW;
2017;21;177;Mann;53;55;175;160;1;schwarz;900;19;600;carnivor;nein;3,7;unzufrieden;BW;
2017;24;172;Mann;54;52;168;163;1;schwarz;180;8;120;carnivor;nein;3,7;unzufrieden;BW;
2017;20;180;Frau;56;60;185;168;1,5;weiss;550;4;60;pescetarisch;ja;3,7;sehr zufrieden;BW;
2017;22;179;Mann;49;45;178;170;2;schwarz;600;4;50;carnivor;nein;3,7;geht so;BW;
2017;19;186;Mann;50;53;189;165;0,5;schwarz;900;15;500;carnivor;nein;4,0;geht so;BW;
2017;19;178;Mann;51;46;180;174;1;schwarz;300;11;400;carnivor;ja;4,0;unzufrieden;BW;
2017;19;170;Frau;55;56;184;160;1;weiss;100;10;70;carnivor;nein;4,0;zufrieden;BW;
2017;21;180;Frau;52;55;193;175;1;weiss;1100;35;3500;vegetarisch;ja;5,0;unzufrieden;BW;
2017;25;183;Mann;59;56;180;165;1;weiss;5000;30;1000;carnivor;ja;5,0;unzufrieden;BW;
2017;21;191;Mann;58;54;184;170;1;schwarz;120;10;719;carnivor;nein;5,0;unzufrieden;BW;
2017;21;158;Frau;48;47;180;170;2;weiss;240;40;600;carnivor;ja;5,0;unzufrieden;BW;
2017;19;179;Mann;60;43;181;165;3;schwarz;420;12;400;carnivor;nein;5,0;unzufrieden;BW;
2017;22;181;Mann;60;50;184;175;1;schwarz;370;11;230;carnivor;ja;5,0;unzufrieden;BW;
2017;20;157;Frau;50;48;170;160;1;schwarz;350;7;150;carnivor;ja;5,0;unzufrieden;BW;
2017;20;184;Mann;48;45;184;172;1,5;schwarz;540;8;130;carnivor;nein;5,0;unzufrieden;BW;
2017;24;185;Mann;63;63;185;170;2;schwarz;360;4;100;carnivor;nein;5,0;geht so;BW;
2017;21;187;Mann;50;50;184;174;1;schwarz;480;6;50;carnivor;nein;5,0;unzufrieden;BW;
2017;22;178;Mann;59;57;178;160;0;schwarz;550;9;0;carnivor;nein;5,0;unzufrieden;BW;
2017;23;185;Mann;56;55;185;165;1;schwarz;400;5;400;carnivor;ja;;;BW;
2017;22;181;Mann;54;52;180;164;1;schwarz;300;10;370;carnivor;nein;;;BW;
2017;24;195;Mann;60;56;173;178;2;schwarz;100;5;300;carnivor;nein;;;BW;
2017;21;164;Frau;55;51;185;170;0,5;weiss;660;30;100;carnivor;nein;;;BW;
2017;32;172;Mann;55;55;;;0;schwarz;350;10;0;carnivor;nein;;;BW;
2017;19;176;Frau;54;49;192;160;1;weiﬂ;90;17;310;carnivor;nein;1,0;sehr zufrieden;IM;
2017;18;173;Frau;48;47;182;168;1;weiﬂ;80;12;150;vegetarisch;ja;1,0;sehr zufrieden;IM;
2017;20;173;Frau;51;52;184;171;0;schwarz;20;20;50;carnivor;nein;1,0;sehr zufrieden;IM;
2017;22;165;Frau;52;50;175;166;1;weiﬂ;800;15;200;carnivor;nein;1,7;sehr zufrieden;IM;
2017;20;175;Mann;57;55;183;170;1;schwarz;60;5;120;carnivor;nein;2,7;zufrieden;IM;
2017;22;187;Mann;48;45;186;172;2;schwarz;500;17;600;carnivor;nein;3,0;geht so;IM;
2017;20;171;Frau;47;42;185;180;3,5;schwarz;550;50;120;carnivor;nein;3,0;sehr zufrieden;IM;
2017;19;183;Frau;49;48;191;168;1;schwarz;700;17;250;carnivor;ja;3,3;geht so;IM;
2017;19;173;Frau;52;50;178;170;2;schwarz;120;15;500;carnivor;ja;3,7;unzufrieden;IM;
2017;23;183;Mann;62;52;184;172;1;schwarz;120;15;310;vegan;ja;4,0;geht so;IM;
2017;19;174;Frau;42;44;189;172;1;silber;300;90;200;carnivor;nein;4,0;unzufrieden;IM;
2017;24;191;Mann;56;51;185;178;1;schwarz;550;28;550;carnivor;ja;5,0;unzufrieden;IM;
2017;24;184;Mann;52;50;180;166;1;schwarz;400;4;300;fruktarisch;ja;5,0;unzufrieden;IM;
2017;20;173;Frau;51;51;185;175;1;weiss;300;12;200;carnivor;nein;5,0;unzufrieden;IM;
2017;23;176;Mann;54;56;185;158;3,5;blau;300;10;150;carnivor;nein;5,0;unzufrieden;IM;
2017;23;184;Frau;59;56;188;180;2;schwarz;336;30;90;carnivor;ja;5,0;unzufrieden;IM;
2017;19;179;Frau;52;46;180;162;1;schwarz;300;9;20;carnivor;nein;5,0;geht so;IM;
2017;26;178;Frau;58;57;185;168;1;silber;780;27;300;carnivor;nein;;;IM;
2017;19;175;Mann;55;48;170;165;1;schwarz;940;11;300;carnivor;ja;;;IM;
2017;22;172;Mann;52;51;171;164;1;schwarz;500;10;250;carnivor;ja;;;IM;
2017;24;174;Frau;52;54;172;169;2;silber;740;12;150;carnivor;ja;;;IM;
2017;29;183;Mann;61;60;179;166;1;schwarz;140;15;130;carnivor;nein;;;IM;
2017;20;162;Frau;50;48;181;158;2;schwarz;420;70;80;vegetarisch;nein;;;IM;
2017;20;180;Mann;46;44;182;170;5;rot;15;3;100;carnivor;nein;2,0;geht so;WI;
2017;24;179;Mann;68;49;176;158;0,5;schwarz;195;10;300;carnivor;nein;3,0;sehr zufrieden;WI;
2017;28;195;Mann;54;52;182;175;2;schwarz;0;1;0;pescetarisch;nein;3,0;geht so;WI;
2017;19;181;Frau;58;55;181;162;1;silber;200;70;600;carnivor;nein;4,0;sehr zufrieden;WI;
2017;23;178;Mann;46;47;176;170;0;schwarz;1200;11;200;carnivor;nein;4,0;geht so;WI;
2017;23;188;Mann;53;52;184;170;4;schwarz;165;4;40;carnivor;ja;4,0;geht so;WI;
2017;21;175;Mann;54;50;178;169;1;weiss;150;6;350;carnivor;nein;5,0;unzufrieden;WI;
2017;20;181;Mann;55;50;175;171;1;rot;360;10;200;carnivor;ja;5,0;unzufrieden;WI;
2017;18;186;Mann;50;49;189;172;1;schwarz;150;11;90;carnivor;nein;5,0;unzufrieden;WI;
2017;21;174;Frau;51;46;181;164;1;weiss;800;30;1800;carnivor;ja;;;WI;
2017;23;181;Mann;55;56;180;176;2;silber;200;120;600;carnivor;ja;;;WI;
2017;25;173;Frau;52;46;189;168;0;weiss;800;30;300;carnivor;ja;;;WI;
2017;26;176;Mann;70;59;172;165;1;schwarz;816;8;300;carnivor;ja;;;WI;
2017;19;192;Mann;54;51;190;172;1;weiss;300;4;300;carnivor;nein;;;WI;
2017;25;186;Mann;64;60;182;172;2;weiss;500;20;200;carnivor;nein;;;WI;
2017;21;189;Mann;49;47;180;175;3;schwarz;2000;4;100;carnivor;ja;;;WI;
2017;19;174;Mann;54;52;175;170;4;gelb;40;4;80;carnivor;nein;;;WI;
2018;21;191;Mann;49;41;188;179;2,5;schwarz;240;10;150;carnivor;nein;2,3;zufrieden;IM;1
2018;20;172;Frau;52;48;189;155;1;schwarz;180;10;100;carnivor;ja;3;geht so;IM;1
2018;20;164;Frau;58;54;175;175;1,5;schwarz;150;10;120;carnivor;ja;1,3;sehr zufrieden;BW;1
2018;21;180;Mann;63;59;174;168;1;schwarz;408;7;150;carnivor;ja;3,7;geht so;IM;1
2018;20;167;Frau;48;50;182;175;3;weiss;1260;20;500;vegetarisch;nein;3,3;zufrieden;IM;1
2018;21;167;Frau;60;55;181;170;1;schwarz;1850;20;500;pescetarisch;nein;;;IM;1
2018;20;193;Mann;57;54;185;174;1;schwarz;1750;9;200;carnivor;nein;5;unzufrieden;IM;1
2018;24;180;Mann;52;50;185;171;1;schwarz;420;2;100;carnivor;ja;5;sehr zufrieden;IM;2
2018;19;180;Frau;48;53;190;169;1;schwarz;100;5;50;vegan;nein;3;zufrieden;IM;2
2018;18;172;Frau;43;39;175;168;1;weiss;1300;50;600;carnivor;ja;4;geht so;BW;2
2018;24;169;Frau;53;55;188;169;4;weiss;800;35;450;carnivor;ja;5;unzufrieden;BW;2
2018;20;182;Mann;48;47;184;169;2;schwarz;2000;5;65;carnivor;nein;;;IM;2
2018;23;151;Frau;60;49;165;155;1;blau;150;10;100;carnivor;nein;2,7;unzufrieden;IM;3
2018;19;171;Frau;52;52;183;165;0,5;schwarz;1200;15;350;vegetarisch;ja;2;unzufrieden;IM;3
2018;19;180;Mann;50;48;185;165;1;silber;500;7;200;carnivor;nein;4;zufrieden;IM;4
2018;24;175;Mann;52;49;178;165;1;blau;95,88;12;59,99;carnivor;nein;5;unzufrieden;BW;4
2018;24;172;Frau;55;52;185;172;1;schwarz;300;40;500;carnivor;ja;2;sehr zufrieden;BW;4
2018;29;161;Frau;57;54;175;165;2;weiss;300;50;300;carnivor;ja;;;BW;4
2018;21;173;Frau;49;48;187;168;1;schwarz;350;15;200;carnivor;ja;;;BW;4
2018;20;172;Frau;54;51;185;182;3;weiss;200;20;200;carnivor;nein;3,3;geht so;BW;4
2018;19;165;Frau;65;55;172;177;2;schwarz;800;30;400;carnivor;nein;5;geht so;IM;5
2018;22;173;Frau;65;63;193;172;0;schwarz;600;20;500;carnivor;nein;5;unzufrieden;BW;5
2018;19;164;Frau;60;56;175;168;0,5;silber;900;50;600;carnivor;nein;2,7;zufrieden;BW;5
2018;21;164;Frau;50;49;185;160;1;silber;1200;50;600;carnivor;nein;3,7;geht so;BW;5
2018;19;168;Frau;54;51;178;168;1,5;silber;700;50;500;carnivor;nein;3,7;geht so;BW;5
2018;20;185;Frau;53;53;190;183;0;silber;150;25;100;vegan;nein;3,7;geht so;IM;5
2018;20;162;Frau;52;45;183;163;1;blau;96;8;0;vegetarisch;nein;3;unzufrieden;IM;5
2018;19;163;Frau;54;58;190;155;2;weiss;130;15;160;carnivor;nein;4;unzufrieden;IM;5
2018;25;158;Frau;64;56;180;160;1;schwarz;900;30;150;carnivor;nein;1,3;sehr zufrieden;IM;5
2018;19;168;Frau;57;52;181;168;1;schwarz;120;15;80;pescetarisch;nein;4;geht so;BW;5
2018;26;168;Frau;56;54;185;168;2;schwarz;200;20;300;vegetarisch;nein;5;unzufrieden;IM;6
2018;21;171;Frau;72;50;175;160;1,5;weiss;1000;20;100;vegetarisch;nein;4;zufrieden;IM;6
2018;21;164;Frau;58;55;174;160;2;schwarz;240;17;150;carnivor;nein;3;geht so;IM;6
2018;20;175;Frau;46;47;178;158;1;silber;500;20;150;carnivor;nein;1,3;sehr zufrieden;IM;6
2018;23;165;Frau;55;50;177;175;1;schwarz;700;46;370;carnivor;nein;;;BW;6
2018;18;166;Frau;58;54;177;160;1,5;silber;300;25;300;vegan;nein;2,3;geht so;IM;6
2018;18;164;Frau;57;49;180;164;2;weiss;200;22;100;carnivor;nein;3,3;geht so;IM;6
2018;22;165;Frau;59;55;180;165;0;weiss;750;20;120;carnivor;nein;5;unzufrieden;IM;6
2018;19;160;Frau;50;49;175;165;1;schwarz;1200;19;150;carnivor;nein;3,3;zufrieden;IM;6
2018;21;165;Frau;55;51;187;161;1;schwarz;100;25;80;carnivor;nein;2,3;zufrieden;BW;6
2018;20;193;Mann;56;49;186;178;1;schwarz;2300;5;350;carnivor;ja;;;BW;7
2018;22;178;Mann;51;48;180;160;1;schwarz;550;8;200;carnivor;nein;2;sehr zufrieden;BW;7
2018;18;182;Mann;54;52;178;169;2;schwarz;1500;9;400;carnivor;ja;;;BW;7
2018;22;172;Mann;60;56;175;165;1;schwarz;200;8;120;carnivor;ja;3,7;geht so;BW;7
2018;20;178;Frau;55;45;190;170;0;silber;100;22;400;carnivor;nein;;;BW;7
2018;20;175;Mann;58;61;175;165;0;weiss;10;8;50;carnivor;nein;5;unzufrieden;BW;7
2018;22;188;Mann;49;54;191;163;0;schwarz;250;9;170;carnivor;nein;5;unzufrieden;BW;7
2018;25;168;Frau;60;57;182;168;2;schwarz;200;20;400;carnivor;ja;;;BW;7
2018;18;175;Mann;52;52;180;165;1;schwarz;250;9;150;carnivor;nein;2,7;zufrieden;BW;7
2018;19;167;Frau;73;60;170;160;1;weiss;1200;21;400;carnivor;ja;5;unzufrieden;IM;7
2018;24;183;Mann;58;55;176;162;2;weiss;100;5;200;carnivor;nein;;;IM;8
2018;21;185;Mann;56;54;180;160;2;schwarz;800;5;100;carnivor;nein;5;unzufrieden;IM;8
2018;24;183;Mann;57;54;180;165;2;silber;400;7;250;carnivor;ja;4;zufrieden;IM;8
2018;19;163;Frau;45;42;183;165;0;silber;300;20;100;carnivor;ja;5;unzufrieden;BW;8
2018;19;164;Frau;50;49;185;173;0;silber;300;11;150;carnivor;nein;5;unzufrieden;BW;8
2018;16;178;Mann;48;48;180;170;2;schwarz;500;15;300;carnivor;ja;3;zufrieden;IM;8
2018;24;161;Frau;69;58;180;165;1;weiss;600;30;200;carnivor;ja;5;unzufrieden;BW;8
2018;19;169;Frau;53;55;184;171;1;schwarz;1000;17;800;carnivor;nein;3,7;geht so;BW;8
2018;20;179;Mann;52;51;182;166;2;schwarz;900;5;80;carnivor;nein;5;unzufrieden;BW;8
2018;23;183;Mann;56;52;181;172;2;schwarz;250;25;400;carnivor;ja;5;geht so;BW;15
2018;28;165;Mann;59;60;170;160;1;blau;84;12;0;carnivor;ja;4;sehr zufrieden;BW;15
2018;23;180;Frau;59;53;189;171;1;schwarz;240;17;0;carnivor;ja;5;geht so;BW;15
2018;21;190;Mann;56;49;176;170;0;schwarz;1500;20;500;carnivor;nein;;;BW;15
2018;22;177;Mann;50;44;177;165;0;silber;2000;20;400;carnivor;nein;4;geht so;BW;15
2018;18;162;Frau;48;47;179;163;2;schwarz;460;10;560;carnivor;nein;4;geht so;BW;15
2018;20;169;Frau;45;44;182;164;1;schwarz;400;11;250;carnivor;nein;3,3;zufrieden;BW;15
2018;20;185;Mann;54;49;182;170;1;schwarz;150;12;150;carnivor;nein;2,7;geht so;BW;15
2018;23;188;Mann;45;44;183;173;1;silber;210;11;270;carnivor;nein;1,7;sehr zufrieden;BW;15
2018;21;174;Mann;50;53;168;168;1,5;schwarz;140;11;60;vegetarisch;nein;;;IM;15
2018;20;169;Frau;51;51;180;155;1;weiss;120;15;150;carnivor;nein;2;sehr zufrieden;IM;16
2018;27;178;Frau;59;58;182;168;1;weiss;600;16;250;carnivor;nein;;;IM;16
2018;21;174;Frau;52;53;183;171;0;schwarz;200;20;200;carnivor;nein;3,3;sehr zufrieden;IM;16
2018;23;164;Frau;70;65;182;168;6;schwarz;100;18;100;carnivor;nein;4;geht so;IM;16
2018;20;182;Mann;55;53;188;164;2,5;weiss;137;6;50;carnivor;nein;2,3;sehr zufrieden;IM;16
2018;19;177;Mann;59;54;172;174;2;schwarz;250;2;100;carnivor;ja;4;geht so;IM;16
2018;21;157;Frau;54;55;180;163;1;weiss;420;20;100;carnivor;ja;4;zufrieden;IM;16
2018;21;164;Frau;47;50;178;170;0;schwarz;825;10;60;carnivor;nein;;;IM;16
2018;33;170;Mann;60;52;170;155;3;schwarz;150;5;50;carnivor;nein;;;IM;16
2018;23;167;Frau;55;58;185;157;1;schwarz;360;22;225;carnivor;nein;3,7;zufrieden;BW;17
2018;25;179;Mann;63;55;170;172;1;schwarz;840;11;80;carnivor;nein;3,7;sehr zufrieden;BW;17
2018;20;176;Mann;59;49;179;165;2;schwarz;900;9;140;carnivor;nein;2;sehr zufrieden;BW;17
2018;18;178;Mann;51;48;185;162;1;schwarz;170;7;120;carnivor;nein;2;sehr zufrieden;BW;17
2018;22;180;Mann;58;56;181;160;1;schwarz;120;8;110;carnivor;nein;5;unzufrieden;BW;17
2018;19;182;Mann;59;57;181;160;1;silber;650;7;150;carnivor;nein;5;unzufrieden;BW;17
2018;20;177;Mann;54;53;175;167;1;schwarz;2500;4;100;carnivor;ja;5;unzufrieden;BW;17
2018;22;179;Mann;50;45;182;168;2,5;schwarz;450;17;700;carnivor;ja;;;BW;17
2018;21;179;Mann;53;51;183;178;1,5;schwarz;1000;9;1000;carnivor;nein;;;BW;17
2018;20;195;Mann;48;49;194;173;2;schwarz;75;6;140;carnivor;nein;1;sehr zufrieden;BW;17
2018;20;168;Frau;58;54;188;178;3;schwarz;120;40;180;carnivor;nein;1,7;sehr zufrieden;IM;18
2018;21;163;Frau;50;50;185;160;2;rot;340;12;200;carnivor;nein;1;sehr zufrieden;BW;18
2018;20;169;Frau;53;52;175;174;1;weiss;150;30;200;carnivor;nein;;;BW;18
2018;23;167;Frau;52;50;190;160;1;schwarz;120;20;250;carnivor;nein;5;unzufrieden;IM;18
2018;27;179;Mann;49;47;171;167;1;rot;300;10;250;carnivor;ja;4;unzufrieden;BW;18
2018;21;167;Frau;55;59;190;155;1;rot;1550;30;100;carnivor;nein;4;unzufrieden;BW;18
2018;22;162;Frau;49;42;174;178;2;silber;800;30;200;carnivor;nein;5;unzufrieden;IM;18
2018;24;164;Frau;58;56;176;165;2;weiss;480;40;200;carnivor;nein;5;unzufrieden;IM;18
2018;24;182;Mann;59;50;180;180;1;schwarz;500;9;300;carnivor;nein;;;IM;19
2018;19;178;Mann;52;50;198;172;1;schwarz;500;5;200;carnivor;nein;3,3;sehr zufrieden;IM;19
2018;20;180;Mann;50;49;180;170;1;schwarz;350;4;180;carnivor;ja;1;sehr zufrieden;IM;19
2018;21;176;Mann;53;52;180;158;2;silber;250;8;200;carnivor;ja;3,3;geht so;IM;19
2018;22;187;Mann;62;55;188;160;2;schwarz;140;7;200;carnivor;nein;;;IM;19
2018;20;182;Mann;57;54;179;162;2;schwarz;50;5;120;carnivor;nein;2;zufrieden;IM;19
2018;21;163;Frau;67;53;170;160;1;weiss;300;13;120;pescetarisch;nein;3,7;geht so;IM;19
2018;21;175;Frau;49;50;171;160;1;weiss;310;15;230;carnivor;nein;5;unzufrieden;IM;19
2018;24;163;Frau;59;56;184;162;4;schwarz;0;30;120;carnivor;nein;5;geht so;BW;20
2018;21;185;Mann;58;57;181;163;1,5;schwarz;900;9;150;carnivor;nein;5;unzufrieden;BW;20
2018;23;180;Mann;49;43;182;174;1;gelb;800;5;80;carnivor;ja;3,3;geht so;BW;20
2018;24;170;Mann;58;54;170;155;1;schwarz;200;7;70;carnivor;nein;5;unzufrieden;BW;20
2018;21;167;Frau;56;55;172;162;1;silber;850;30;450;carnivor;nein;3,3;unzufrieden;BW;20
2018;26;185;Mann;61;56;180;165;3;blau;300;15;150;carnivor;nein;4;unzufrieden;BW;20
2018;24;164;Frau;60;47;170;175;0,5;blau;1000;30;200;carnivor;nein;5;unzufrieden;IM;20
2018;25;175;Mann;63;58;186;167;3;gelb;100;8;80;carnivor;nein;;;IM;20
2018;19;179;Mann;51;42;187;168;4;schwarz;750;8;0;carnivor;nein;2,7;geht so;IM;20
2018;20;163;Frau;49;51;185;160;2;schwarz;58;20;0;carnivor;nein;;;BW;9
2018;20;164;Frau;64;54;180;168;1;schwarz;200;20;200;vegetarisch;nein;3;zufrieden;BW;9
2018;22;173;Frau;48;45;185;175;0;weiss;300;15;100;carnivor;nein;4;zufrieden;BW;9
2018;20;163;Frau;45;55;188;163;0;silber;800;10;200;carnivor;nein;;;BW;9
2018;20;188;Mann;53;49;182;180;1;schwarz;1200;20;300;carnivor;ja;;;BW;9
2018;20;199;Mann;53;51;194;173;3;blau;120;6;200;carnivor;nein;5;geht so;BW;9
2018;21;190;Mann;49;53;186;170;1;weiss;180;20;500;carnivor;nein;5;unzufrieden;BW;9
2018;19;186;Mann;53;52;186;167;2;schwarz;130;7;100;carnivor;nein;3,3;geht so;BW;9
2018;21;174;Frau;49;41;197;165;2;gelb;300;15;1000;carnivor;nein;n;unzufrieden;IM;10
2018;18;174;Frau;56;50;182;168;1;schwarz;550;20;200;carnivor;nein;3;geht so;IM;10
2018;19;160;Frau;52;47;182;165;1;weiss;800;45;250;carnivor;nein;1,7;sehr zufrieden;IM;10
2018;20;161;Frau;51;43;175;172;1;schwarz;240;90;400;carnivor;ja;4;geht so;BW;10
2018;19;165;Frau;54;50;198;165;2;gelb;100;22;200;carnivor;nein;4;geht so;IM;10
2018;23;169;Frau;53;52;176;174;2;schwarz;120;24;280;carnivor;nein;4;zufrieden;IM;10
2018;19;175;Mann;58;50;185;160;2;schwarz;560;19;2620;carnivor;ja;;;BW;10
2018;19;179;Frau;50;52;199;163;1;schwarz;270;82;320;vegetarisch;nein;4;zufrieden;BW;10
2018;22;163;Frau;50;50;169;156;1;schwarz;240;18;110;carnivor;nein;1,7;sehr zufrieden;BW;10
2018;21;178;Frau;64;59;185;168;2;schwarz;396;30;500;carnivor;nein;2;geht so;BW;10
2018;30;183;Mann;57;56;179;160;1;schwarz;320;12;80;carnivor;nein;3,3;zufrieden;IM;11
2018;21;173;Frau;45;49;183;165;1,5;schwarz;1900;10;1500;pescetarisch;nein;;;BW;11
2018;22;171;Frau;51;47;190;168;2;schwarz;500;10;90;carnivor;ja;2,3;zufrieden;BW;11
2018;19;170;Frau;53;52;178;158;2;schwarz;1300;10;500;carnivor;nein;5;unzufrieden;BW;11
2018;18;170;Frau;53;51;185;160;1;schwarz;450;15;500;carnivor;nein;4;zufrieden;BW;11
2018;20;165;Frau;54;53;185;169;3;silber;300;50;500;carnivor;nein;4;zufrieden;BW;11
2018;23;175;Frau;67;59;180;160;1;silber;850;30;300;carnivor;nein;5;unzufrieden;BW;11
2018;20;170;Frau;51;52;185;166;1;schwarz;1000;20;300;carnivor;ja;2,3;zufrieden;BW;11
2018;19;169;Frau;49;47;180;168;1;silber;400;25;700;;;;;IM;11
2018;20;178;Frau;64;60;186;170;1;weiss;240;8;260;carnivor;nein;5;unzufrieden;BW;12
2018;19;166;Frau;50;47;181;162;1;weiss;120;15;120;vegetarisch;nein;3,7;zufrieden;BW;12
2018;26;183;Frau;61;59;189;173;3;schwarz;130;15;300;carnivor;ja;;;BW;12
2018;20;174;Frau;57;54;195;170;1;weiss;180;7;150;vegetarisch;nein;;;BW;12
2018;21;185;Mann;67;56;170;163;1,5;schwarz;1160;10;400;carnivor;nein;5;unzufrieden;IM;12
2018;19;175;Mann;53;49;171;153;1;schwarz;250;7;150;carnivor;nein;1,3;sehr zufrieden;BW;12
2018;18;160;Frau;55;50;180;168;1;weiss;380;10;200;carnivor;nein;1;sehr zufrieden;BW;12
2018;19;157;Frau;52;49;165;162;1;schwarz;280;10;100;carnivor;nein;4;zufrieden;IM;12
2018;19;165;Frau;51;51;185;163;1;weiss;850;18;400;carnivor;nein;1;sehr zufrieden;BW;12
2018;21;164;Frau;56;50;180;160;0;schwarz;980;18;200;carnivor;nein;;;BW;12
2018;19;167;Frau;48;46;185;170;0;silber;375;16;230;carnivor;nein;3,7;unzufrieden;BW;12
2018;20;164;Frau;49;53;182;161;1;weiss;1500;10;600;pescetarisch;nein;3,7;geht so;IM;13
2018;19;175;Mann;54;52;178;163;2;schwarz;140;5;100;carnivor;nein;2,3;geht so;IM;13
2018;23;179;Frau;58;63;179;169;1;schwarz;1000;25;300;carnivor;nein;;;BW;13
